adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,theaters,total_gross,year
"$2,700","$5,200",,11/23,IFC,Horror,Sleepwalker,11/21,644,Unrated,"November 21, 2014",1 hrs. 40 min.,IFC,1,"$5,012",2014
"$3,000","$5,200",,7/17,Drafthouse,Foreign,Nothing Bad Can Happen,6/27,645,Unrated,"June 27, 2014",1 hrs. 45 min.,Drft.,8,"$4,870",2014
"$1,700","$5,000",,6/5,First Run,Documentary,Half the Road,4/18,646,Unrated,"April 18, 2014",1 hrs. 52 min.,FRun,2,"$4,783",2014
$900,"$4,900",,11/30,The Vladar Company,Documentary,Death Metal Angola,11/7,647,R,"November 7, 2014",1 hrs. 23 min.,TVC,1,"$4,674",2014
,"$4,900",,10/9,Kino Lorber,Drama,Unrelated,6/27,649,Unrated,"June 27, 2014",1 hrs. 40 min.,KL,1,"$4,529",2014
"$2,800","$4,900",,11/13,First Run,Documentary,Smiling Through the Apocalypse,9/12,648,Unrated,"September 12, 2014",1 hrs. 39 min.,FRun,1,"$4,560",2014
,"$4,800",,1/16,Tribeca Film,Thriller,The Truth About Emanuel,1/10,650,Unrated,"January 10, 2014",1 hrs. 36 min.,Trib.,11,"$4,404",2014
"$2,600","$4,500",,-,Vertical Entertainment,Thriller,Anna,6/6,651,R,"June 6, 2014",1 hrs. 39 min.,VE,15,"$4,288",2014
"$4,400","$4,400",,9/7,Shout! Factory,Animation,Thunder and the House of Magic!,9/5,653,Unrated,"September 5, 2014",1 hrs. 25 min.,Shout!,10,"$4,091",2014
$600,"$4,400",,12/18,IFC,Drama,Free the Nipple,12/12,652,Unrated,"December 12, 2014",1 hrs. 24 min.,IFC,1,"$4,198",2014
"$2,100","$4,200",,1/16,Magnolia,Foreign,Beyond Outrage,1/3,654,R,"January 3, 2014",1 hrs. 50 min.,Magn.,1,"$3,878",2014
,"$4,100",,11/13,Under the Milky Way,Comedy,Swim Little Fish Swim,9/19,656,Unrated,"September 19, 2014",1 hrs. 35 min.,UTMW,2,"$3,877",2014
"$1,800","$4,100",,10/2,Starz Media,Comedy,Hollidaysburg,9/19,655,Unrated,"September 19, 2014",1 hrs. 30 min.,SM,1,"$3,861",2014
"$1,900","$4,100",,12/18,Cinema Guild,Documentary,Maidan,12/12,657,Unrated,"December 12, 2014",2 hrs. 10 min.,CGld,1,"$3,909",2014
"$4,000","$4,000",,-,Scarlet Sky Productions,Thriller,The Word,3/14,658,Unrated,"March 14, 2014",1 hrs. 44 min.,SSP,1,"$3,648",2014
"$2,500","$3,900",,9/25,Big World Pictures,Documentary,Stop the Pounding Heart,9/19,659,Unrated,"September 19, 2014",1 hrs. 40 min.,BWP,1,"$3,642",2014
,"$3,900",,-,Tribeca Film,Drama,Hide Your Smiling Faces,3/28,660,Unrated,"March 28, 2014",1 hrs. 21 min.,Trib.,1,"$3,576",2014
,"$3,800",,10/16,The Film Collaborative,Documentary,Evolution of a Criminal,10/10,661,Unrated,"October 10, 2014",1 hrs. 21 min.,TFC,1,"$3,568",2014
"$1,500","$3,600",,10/9,Magnolia,Comedy / Drama,Life's a Breeze,9/19,662,R,"September 19, 2014",1 hrs. 23 min.,Magn.,2,"$3,450",2014
"$2,700","$3,600",,4/3,Brothers' Ink Productions,Thriller,Locker 13,3/28,663,R,"March 28, 2014",1 hrs. 43 min.,BIP,3,"$3,496",2014
"$3,100","$3,600",,10/23,Vitagraph,Documentary,The Hacker Wars,10/17,664,Unrated,"October 17, 2014",1 hrs. 31 min.,Vita.,1,"$3,470",2014
"$1,200","$3,600",,12/11,Freestyle Releasing,Crime Thriller,Aftermath (2014),11/28,665,Unrated,"November 28, 2014",,Free,1,"$3,451",2014
,"$3,400",,6/5,Music Box Films,Foreign,Age of Uprising: The Legend of Michael Kohlhaas (U.S. only),5/30,666,Unrated,"May 30, 2014",2 hrs. 2 min.,MBox,4,"$3,313",2014
"$1,500","$3,300",,8/14,Cinema Guild,Foreign,What Now? Remind Me,8/8,668,Unrated,"August 8, 2014",2 hrs. 44 min.,CGld,1,"$3,089",2014
$200,"$3,300",,11/6,"Monterey Media, Inc.",Drama,The Girl on the Train (2014),7/4,667,R,"July 4, 2014",1 hrs. 20 min.,Mont.,2,"$3,124",2014
,"$3,300",,-,IFC,Foreign,French Gigolo (Cliente),3/21,669,Unrated,"March 21, 2014",1 hrs. 44 min.,IFC,,"$3,021",2014
"$3,300","$3,300",,-,Velvet Films,Documentary,Fatal Assistance,2/28,670,Unrated,"February 28, 2014",1 hrs. 39 min.,Velv.,1,"$3,000",2014
"$3,200","$3,200",,11/2,Submarine Deluxe,Documentary,Showrunners: The Art of Running a TV Show,10/31,671,Unrated,"October 31, 2014",1 hrs. 28 min.,SD,1,"$3,100",2014
"$1,900","$3,000",,2/27,Doppelganger Releasing,Foreign / Action,Black Out,2/21,672,Unrated,"February 21, 2014",1 hrs. 31 min.,DR,10,"$2,734",2014
"$1,500","$2,900",,-,First Run,Documentary,Mercedes Sosa: The Voice of Latin America,1/24,673,Unrated,"January 24, 2014",1 hrs. 30 min.,FRun,1,"$2,648",2014
"$1,300","$2,900",,12/4,Magnolia,Horror,V/H/S: Viral,11/21,674,R,"November 21, 2014",1 hrs. 21 min.,Magn.,5,"$2,756",2014
"$2,000","$2,800",,1/23,Striped Entertainment,Drama,Indigo Children,1/17,675,Unrated,"January 17, 2014",1 hrs. 15 min.,SE,1,"$2,621",2014
"$2,100","$2,800",,-,Well Go USA,Drama,McCanick,3/21,676,R,"March 21, 2014",1 hrs. 36 min.,WGUSA,8,"$2,572",2014
"$1,800","$2,800",,8/21,Freestyle Releasing,Comedy / Drama,Jake Squared,8/15,677,R,"August 15, 2014",1 hrs. 40 min.,Free,1,"$2,592",2014
"$1,400","$2,700",,4/10,Strand,Drama,Refuge,3/28,678,Unrated,"March 28, 2014",,Strand,1,"$2,631",2014
$200,"$2,700",,2/6,"Monterey Media, Inc.",Drama / Thriller,The Wait,1/10,679,R,"January 10, 2014",1 hrs. 36 min.,Mont.,3,"$2,480",2014
$100,"$2,700",,3/26,"Monterey Media, Inc.",Comedy,Two-Bit Waltz,10/24,680,R,"October 24, 2014",1 hrs. 19 min.,Mont.,3,"$2,540",2014
$300,"$2,600",,5/22,Magnolia,Foreign / Action,The Protector 2,5/2,681,R,"May 2, 2014",1 hrs. 44 min.,Magn.,1,"$2,463",2014
$200,"$2,500",,8/10,First Run,Documentary,Evergreen: The Road to Legalization,6/13,682,Unrated,"June 13, 2014",1 hrs. 26 min.,FRun,3,"$2,363",2014
$900,"$2,500",,8/10,Film Movement,Foreign,Moebius,8/1,683,Unrated,"August 1, 2014",1 hrs. 29 min.,FM,1,"$2,340",2014
$600,"$2,300",,-,Magnolia,Romantic Comedy,The Right Kind of Wrong,3/14,685,R,"March 14, 2014",1 hrs. 37 min.,Magn.,1,"$2,098",2014
$900,"$2,300",,7/13,Fox Trail Productions,Horror,Infliction,3/16,684,Unrated,"March 16, 2014",1 hrs. 40 min.,FTP,2,"$2,256",2014
"$2,200","$2,200",,-,Freestyle Releasing,Drama / Thriller,Missionary,10/31,686,R,"October 31, 2014",,Free,10,"$2,120",2014
$300,"$2,100",,10/30,First Run,Documentary,Algorithms,10/17,687,Unrated,"October 17, 2014",1 hrs. 40 min.,FRun,1,"$2,021",2014
,"$1,900",,-,Cinedigm Entertainment,Thriller,Open Windows,11/7,688,Unrated,"November 7, 2014",1 hrs. 40 min.,Cdgm.,,"$1,750",2014
"$1,800","$1,800",,11/9,Freestyle Releasing,War Drama,Mr. Pip,11/7,689,PG-13,"November 7, 2014",1 hrs. 56 min.,Free,10,"$1,714",2014
,"$1,800",,1/23,Tribeca Film,Drama,Summer in February,1/17,690,Unrated,"January 17, 2014",1 hrs. 40 min.,Trib.,1,"$1,624",2014
"$1,100","$1,700",,5/29,First Run,Documentary,More Than the Rainbow,5/2,691,Unrated,"May 2, 2014",1 hrs. 22 min.,FRun,1,"$1,677",2014
"$1,000","$1,600",,3/2,Parade Deck Films,Documentary,Souldier,2/21,693,Unrated,"February 21, 2014",1 hrs. 12 min.,PDF,2,"$1,500",2014
"$1,300","$1,600",,7/3,Shout! Factory,Animation,Postman Pat: The Movie,6/27,692,Unrated,"June 27, 2014",1 hrs. 28 min.,Shout!,2,"$1,519",2014
$100,"$1,600",,12/11,"Monterey Media, Inc.",Drama,Rhymes for Young Ghouls,10/24,694,R,"October 24, 2014",1 hrs. 26 min.,Mont.,3,"$1,529",2014
$600,"$1,500",,9/11,Magnolia,Foreign,Ragnarok,8/22,695,PG-13,"August 22, 2014",1 hrs. 36 min.,Magn.,2,"$1,369",2014
$800,"$1,200",,11/13,Music Box Films,Documentary,The Tower (2014),11/7,696,Unrated,"November 7, 2014",3 hrs. 0 min.,MBox,1,"$1,117",2014
$800,"$1,100",,12/21,Rialto,Foreign,Anything For Alice,12/17,697,Unrated,"December 17, 2014",1 hrs. 39 min.,Rialto,1,"$1,092",2014
"$1,100","$1,100",,12/14,Music Box Films,Documentary,We Are the Giant,12/12,698,Unrated,"December 12, 2014",1 hrs. 30 min.,MBox,2,"$1,088",2014
"$1,100","$1,100",,4/13,Archstone,Thriller,The Butterfly Room,4/11,699,Unrated,"April 11, 2014",1 hrs. 27 min.,AD,1,"$1,081",2014
$700,"$1,000",,2/13,Rialto,Foreign,Demi-Soeur,2/7,700,Unrated,"February 7, 2014",1 hrs. 26 min.,Rialto,1,$943,2014
$400,"$1,000",,5/22,First Run,Documentary,A People Uncounted,5/16,701,Unrated,"May 16, 2014",1 hrs. 39 min.,FRun,1,$930,2014
$800,$800,,6/29,Doppelganger Releasing,Foreign,Jackpot,6/27,702,Unrated,"June 27, 2014",1 hrs. 30 min.,DR,2,$806,2014
$400,$700,,5/29,Rialto,Foreign,Grand Depart,5/23,703,Unrated,"May 23, 2014",1 hrs. 26 min.,Rialto,1,$677,2014
$200,$400,"$2,000",3/16,Phantom Pain Films,Horror,Skinless,3/8,704,Unrated,"March 8, 2014",1 hrs. 20 min.,PPF,1,$400,2014
,$400,,-,"Monterey Media, Inc.",Drama,Cinemanovels,7/3,705,R,"July 3, 2014",1 hrs. 31 min.,Mont.,,$398,2014
,$100,,-,Phase 4,Animation,"Mummy, I'm a Zombie",9/20,706,PG,"September 20, 2014",1 hrs. 22 min.,P4,,$120,2014
